timestamp,service_name,endpoint,status_code,response_time_ms,release_version,server_region
2025-12-09 16:15:25.092159,,/login/,,-1.0,v1.1,us-west
2025-11-17 13:16:25.092159,auth-service,,400.0,1027.0,v2.0,us-west
2026-01-05 02:46:25.092159,order-service,,404.0,179.0,v1.0,us-east
2025-12-08 10:51:25.092159,user-service,/login,400.0,,,
2025-12-06 14:33:25.092159,auth-service,,999.0,-1.0,v1.0,
2026-01-02 08:57:25.092159,user-service,,503.0,902.0,v1.1,eu-central
2025-11-20 05:36:25.092159,order-service,/login/,999.0,-1.0,,ap-south
2025-12-07 16:34:25.092159,auth-service,,999.0,486.0,v2.0,us-west
2025-11-22 05:19:25.092159,order-service,,999.0,,,eu-central
2025-12-27 11:42:25.092159,order-service,/login/,999.0,285.0,v1.0,
2025-11-30 20:36:25.092159,order-service,/Login,,362.0,,eu-central
2025-12-03 12:17:25.092159,order-service,/login/,400.0,1481.0,v1.0,us-east
2025-12-25 08:23:25.092159,order-service,,201.0,365.0,,eu-central
2025-12-25 08:23:25.092159,order-service,,201.0,365.0,,eu-central
2025-12-11 15:03:25.092159,,/login,503.0,,v1.1,eu-central
2025-12-26 21:39:25.092159,auth-service,/Login,,,v1.1,us-east
2025-11-22 22:21:25.092159,auth-service,/Login,503.0,,v1.0,us-east
2025-11-25 00:07:25.092159,user-service,,404.0,451.0,,us-east
2025-12-05 03:50:25.092159,order-service,,400.0,1395.0,v1.0,
2025-12-16 22:34:25.092159,user-service,,401.0,1000.0,v2.0,us-west
2025-11-28 08:45:25.092159,order-service,,401.0,-1.0,v1.0,us-east
2025-11-24 04:28:25.092159,order-service,/Login,999.0,1234.0,,us-east
2025-12-21 01:37:25.092159,auth-service,/profile,401.0,,v1.1,us-east
2025-11-22 02:39:25.092159,user-service,/login,200.0,237.0,v1.0,
2026-01-07 02:09:25.092159,order-service,/login/,999.0,1169.0,,ap-south
2025-11-15 15:37:25.092159,,/login,500.0,-1.0,v2.0,ap-south
2025-11-18 00:28:25.092159,auth-service,/profile,401.0,,v2.0,us-west
2025-12-20 02:43:25.092159,user-service,/profile,503.0,-1.0,v2.0,us-west
2025-11-15 21:54:25.092159,user-service,/login,401.0,-1.0,,us-west
2025-12-13 14:23:25.092159,auth-service,/login,400.0,1908.0,v2.0,us-east
2025-12-23 08:49:25.092159,,/profile,,1508.0,v1.1,us-west
2025-11-22 10:33:25.092159,auth-service,/login,200.0,-1.0,v2.0,eu-central
2025-11-23 19:40:25.092159,auth-service,/profile,404.0,,v1.1,us-west
2025-12-13 18:32:25.092159,user-service,/login/,999.0,879.0,v1.1,
2025-12-05 15:15:25.092159,auth-service,/login/,,753.0,v1.0,us-east
2025-12-04 11:05:25.092159,,/login/,200.0,1546.0,,
2026-01-07 23:18:25.092159,user-service,/Login,503.0,,v2.0,us-east
2026-01-09 09:22:25.092159,auth-service,/login/,401.0,494.0,,
2025-12-31 23:49:25.092159,user-service,/login,200.0,308.0,,eu-central
2026-01-03 14:15:25.092159,order-service,/login/,,,v2.0,
2025-11-29 19:08:25.092159,,/login,401.0,,v1.1,
2025-11-27 14:00:25.092159,user-service,,503.0,-1.0,v1.1,us-west
2026-01-05 01:03:25.092159,,/login/,,-1.0,v1.1,us-west
2026-01-04 10:03:25.092159,auth-service,/Login,400.0,1560.0,v2.0,ap-south
2025-11-14 09:49:25.092159,,,201.0,577.0,,us-east
2026-01-07 18:12:25.092159,,/Login,500.0,432.0,v2.0,us-west
2026-01-09 15:47:25.092159,order-service,/Login,201.0,-1.0,v1.0,us-east
2025-12-28 16:45:25.092159,user-service,,404.0,-1.0,v2.0,us-west
2025-12-29 15:19:25.092159,auth-service,,500.0,121.0,v1.0,us-west
2025-12-24 03:53:25.092159,,,201.0,105.0,v2.0,us-east
2025-12-01 17:59:25.092159,user-service,/login,999.0,185.0,v1.1,ap-south
2025-12-22 13:16:25.092159,order-service,/login/,400.0,292.0,v1.0,us-east
2025-12-16 15:45:25.092159,auth-service,/profile,401.0,273.0,v1.0,ap-south
2025-11-26 16:23:25.092159,user-service,/login/,401.0,-1.0,v2.0,eu-central
2025-11-26 16:23:25.092159,user-service,/login/,401.0,-1.0,v2.0,eu-central
2025-11-25 02:02:25.092159,auth-service,,401.0,1162.0,v2.0,us-west
2025-12-17 22:28:25.092159,auth-service,,400.0,1013.0,v1.0,us-west
2025-11-21 22:26:25.092159,order-service,/Login,201.0,-1.0,v1.1,eu-central
2025-12-21 02:55:25.092159,order-service,/Login,401.0,,,ap-south
2025-12-07 05:25:25.092159,,,201.0,508.0,v1.1,ap-south
2025-12-10 19:26:25.092159,auth-service,,401.0,268.0,v1.1,eu-central
2025-12-28 13:25:25.092159,,/Login,201.0,300.0,v1.0,
2025-11-18 04:48:25.092159,user-service,,201.0,230.0,v1.1,us-west
2025-12-16 07:52:25.092159,auth-service,/login/,503.0,,,ap-south
2025-12-31 01:00:25.092159,auth-service,/login/,503.0,1037.0,,
2025-12-23 17:47:25.092159,,,503.0,710.0,,eu-central
2025-11-18 03:42:25.092159,,/profile,503.0,-1.0,v1.1,eu-central
2025-12-09 19:57:25.092159,auth-service,/login,,,v1.1,eu-central
2026-01-03 16:09:25.092159,auth-service,/login/,500.0,,v2.0,eu-central
2025-12-23 22:44:25.092159,order-service,/profile,201.0,,v2.0,eu-central
2025-11-20 06:51:25.092159,auth-service,/login,,,v1.0,eu-central
2025-12-29 04:45:25.092159,,,200.0,-1.0,,us-east
2025-11-21 15:46:25.092159,order-service,,500.0,,,ap-south
2026-01-03 15:06:25.092159,,/Login,503.0,,v2.0,eu-central
2025-12-17 10:13:25.092159,,,404.0,1284.0,v2.0,us-east
2025-11-24 01:06:25.092159,,/login/,400.0,1051.0,v1.1,us-east
2025-12-27 16:50:25.092159,,/login,999.0,,v2.0,ap-south
2025-12-10 23:19:25.092159,,,503.0,,,ap-south
2025-11-29 05:56:25.092159,,/login,400.0,,v1.1,
2025-12-13 02:35:25.092159,,/profile,200.0,-1.0,,eu-central
2025-12-21 14:32:25.092159,auth-service,,503.0,-1.0,v2.0,
2026-01-04 14:41:25.092159,user-service,/login/,404.0,1456.0,,eu-central
2025-11-26 18:57:25.092159,order-service,/Login,503.0,-1.0,,us-east
2025-11-26 18:57:25.092159,order-service,/Login,503.0,-1.0,,us-east
2025-12-20 05:53:25.092159,order-service,/login/,201.0,325.0,v1.1,ap-south
2025-12-02 19:40:25.092159,auth-service,/Login,999.0,,v2.0,us-west
2026-01-01 20:37:25.092159,auth-service,/login/,200.0,561.0,v1.1,eu-central
2025-12-30 14:31:25.092159,,/profile,999.0,-1.0,,eu-central
2025-12-18 02:09:25.092159,order-service,,999.0,116.0,v1.1,us-east
2026-01-01 09:26:25.092159,,,404.0,717.0,v2.0,ap-south
2025-12-12 10:58:25.092159,order-service,/login,404.0,,,
2025-12-25 20:35:25.092159,,/profile,401.0,1368.0,v2.0,us-west
2025-12-21 08:10:25.092159,user-service,/login,500.0,1271.0,v1.1,
2026-01-01 19:17:25.092159,,/profile,404.0,,v2.0,
2025-12-14 01:02:25.092159,user-service,/Login,401.0,-1.0,v2.0,
2025-11-27 03:00:25.092159,user-service,/login,201.0,-1.0,v1.0,ap-south
2025-12-14 03:38:25.092159,,/profile,401.0,318.0,v2.0,eu-central
2025-12-29 21:29:25.092159,,,400.0,-1.0,v1.0,eu-central
2025-12-29 21:29:25.092159,,,400.0,-1.0,v1.0,eu-central
2025-11-17 17:20:25.092159,order-service,/login/,503.0,801.0,v2.0,ap-south
2025-12-10 01:08:25.092159,auth-service,,201.0,,v1.0,ap-south
2025-12-09 16:10:25.092159,order-service,/profile,999.0,366.0,v1.1,us-west
2025-12-29 22:20:25.092159,auth-service,/profile,503.0,270.0,v1.1,us-west
2025-11-13 17:37:25.092159,,/login/,503.0,234.0,v1.1,
2025-12-11 22:49:25.092159,auth-service,/Login,,-1.0,v1.1,us-east
2025-11-27 05:19:25.092159,,,999.0,225.0,v2.0,ap-south
2025-11-26 15:32:25.092159,auth-service,/login/,400.0,443.0,v1.1,ap-south
2025-11-16 04:49:25.092159,order-service,,500.0,,v2.0,us-west
2025-11-23 13:08:25.092159,order-service,/login,201.0,1407.0,v1.0,
2026-01-01 06:00:25.092159,user-service,,400.0,1169.0,v1.0,us-east
2026-01-03 00:19:25.092159,user-service,,400.0,1258.0,v1.0,us-west
2025-12-11 17:37:25.092159,user-service,,500.0,-1.0,v2.0,us-east
2025-12-10 19:24:25.092159,auth-service,/login/,404.0,-1.0,v1.1,
2025-12-05 00:03:25.092159,order-service,/profile,200.0,217.0,v2.0,eu-central
2025-11-30 20:19:25.092159,order-service,/Login,503.0,399.0,,
2025-11-22 08:26:25.092159,order-service,/login/,500.0,-1.0,v2.0,ap-south
2025-11-16 07:16:25.092159,,/login/,401.0,267.0,v1.0,us-east
2026-01-06 09:46:25.092159,,/login/,999.0,351.0,,us-east
2025-12-30 20:36:25.092159,,/login/,,,v1.0,eu-central
2025-12-30 11:38:25.092159,,/profile,401.0,1516.0,v1.0,eu-central
2026-01-05 22:24:25.092159,auth-service,,201.0,-1.0,v2.0,us-west
2026-01-02 18:44:25.092159,order-service,/Login,401.0,-1.0,v1.0,ap-south
2025-12-19 18:57:25.092159,auth-service,/profile,999.0,-1.0,v1.1,
2026-01-03 08:59:25.092159,,,999.0,,,
2025-11-20 03:17:25.092159,,/profile,999.0,598.0,,us-west
2026-01-08 01:31:25.092159,,,503.0,417.0,v1.1,
2026-01-08 01:31:25.092159,,,503.0,417.0,v1.1,
2025-12-13 20:09:25.092159,auth-service,/Login,200.0,1662.0,v2.0,eu-central
2025-12-28 18:31:25.092159,order-service,/login,200.0,,v2.0,eu-central
2025-12-12 06:51:25.092159,user-service,/login,,-1.0,v1.1,us-west
2025-11-24 15:03:25.092159,auth-service,/login,404.0,-1.0,v2.0,us-east
2025-12-04 23:17:25.092159,order-service,/Login,500.0,,v1.1,us-west
2025-11-14 17:41:25.092159,user-service,,404.0,823.0,,us-west
2025-11-29 19:19:25.092159,,/Login,999.0,320.0,v1.1,eu-central
2025-12-31 08:02:25.092159,,/login/,503.0,-1.0,v2.0,
2025-12-20 22:06:25.092159,order-service,,503.0,,v1.0,
2025-12-04 08:37:25.092159,order-service,,401.0,,v1.1,us-east
2025-12-06 13:33:25.092159,auth-service,/profile,999.0,-1.0,v2.0,us-east
2025-11-27 14:35:25.092159,user-service,,404.0,,v2.0,us-east
2025-12-18 20:44:25.092159,auth-service,,999.0,-1.0,v2.0,ap-south
2026-01-08 20:57:25.092159,auth-service,/login/,999.0,211.0,v1.1,ap-south
2025-12-04 17:02:25.092159,,,500.0,-1.0,v2.0,eu-central
2025-12-10 16:15:25.092159,order-service,/login/,201.0,360.0,,us-west
2025-11-29 05:33:25.092159,,/login,500.0,-1.0,v1.1,ap-south
2025-12-28 23:19:25.092159,order-service,/login,401.0,,v1.0,ap-south
2025-12-06 10:26:25.092159,user-service,/Login,999.0,,v1.0,us-east
2025-12-19 22:32:25.092159,auth-service,/profile,999.0,,v1.0,us-east
2025-12-10 03:05:25.092159,user-service,/Login,201.0,,,us-east
2025-12-29 14:36:25.092159,order-service,,400.0,-1.0,v1.0,
2025-12-12 07:23:25.092159,,/profile,999.0,,v1.0,ap-south
2025-12-11 07:31:25.092159,user-service,/profile,,649.0,v2.0,
2025-12-15 22:30:25.092159,auth-service,,999.0,1466.0,v2.0,eu-central
2025-11-30 04:55:25.092159,,,500.0,214.0,v1.1,
2025-11-21 16:19:25.092159,auth-service,/profile,404.0,249.0,v1.0,us-east
2026-01-03 08:34:25.092159,order-service,/login/,200.0,1500.0,v1.1,eu-central
2026-01-03 08:34:25.092159,order-service,/login/,200.0,1500.0,v1.1,eu-central
2025-11-27 23:35:25.092159,user-service,/profile,200.0,-1.0,v1.0,ap-south
2025-11-27 23:35:25.092159,user-service,/profile,200.0,-1.0,v1.0,ap-south
2025-12-12 02:13:25.092159,,/login,201.0,1192.0,v1.0,
2025-12-12 02:13:25.092159,,/login,201.0,1192.0,v1.0,
2025-11-28 09:35:25.092159,user-service,/Login,400.0,1133.0,,us-west
2025-12-01 02:13:25.092159,order-service,/profile,401.0,164.0,v2.0,us-west
2025-11-12 07:59:25.092159,user-service,,400.0,684.0,v1.1,us-east
2025-12-12 02:51:25.092159,user-service,/profile,200.0,,v2.0,ap-south
2025-12-11 21:42:25.092159,order-service,,999.0,,v1.1,us-west
2025-12-23 12:33:25.092159,user-service,/profile,400.0,-1.0,v2.0,eu-central
2025-12-27 01:21:25.092159,user-service,,201.0,311.0,v1.1,eu-central
2025-12-16 20:30:25.092159,user-service,,400.0,1082.0,v1.1,us-west
2025-12-04 07:34:25.092159,auth-service,/Login,,-1.0,,ap-south
2025-11-24 03:22:25.092159,order-service,/login,400.0,222.0,v1.1,ap-south
2025-11-24 03:22:25.092159,order-service,/login,400.0,222.0,v1.1,ap-south
2025-12-04 00:45:25.092159,order-service,/profile,500.0,1249.0,,ap-south
2025-11-17 03:51:25.092159,user-service,,503.0,354.0,v1.0,eu-central
2025-12-06 19:19:25.092159,user-service,/Login,503.0,1280.0,v1.0,us-east
2025-12-07 10:07:25.092159,auth-service,/Login,503.0,-1.0,,us-east
2025-12-12 21:09:25.092159,auth-service,/login,404.0,425.0,,
2025-12-10 11:10:25.092159,,/login,500.0,705.0,v2.0,us-west
2025-11-21 00:06:25.092159,,/profile,,-1.0,v1.0,us-west
2025-12-31 01:11:25.092159,,/Login,,274.0,v2.0,us-west
2025-12-08 12:37:25.092159,,,999.0,,v1.0,us-west
2025-11-10 19:50:25.092159,auth-service,/Login,404.0,-1.0,v1.1,eu-central
2025-11-10 19:50:25.092159,auth-service,/Login,404.0,-1.0,v1.1,eu-central
2025-12-02 15:41:25.092159,order-service,/login/,201.0,-1.0,v2.0,eu-central
2025-12-27 10:21:25.092159,auth-service,/login/,200.0,,v2.0,
2025-12-04 17:59:25.092159,user-service,/Login,200.0,,,
2025-12-16 08:44:25.092159,user-service,,500.0,-1.0,v1.1,us-west
2025-11-14 02:10:25.092159,user-service,/login/,,1268.0,,us-west
2025-11-13 02:49:25.092159,auth-service,,200.0,1437.0,v1.0,eu-central
2025-12-19 10:19:25.092159,,,503.0,-1.0,v1.0,us-east
2025-12-19 10:19:25.092159,,,503.0,-1.0,v1.0,us-east
2025-11-25 13:56:25.092159,,,201.0,-1.0,v1.1,us-west
2025-11-13 00:47:25.092159,order-service,/login,500.0,377.0,v1.1,us-west
2025-12-29 17:26:25.092159,,/login/,404.0,1056.0,v1.0,us-west
2025-11-17 18:50:25.092159,auth-service,/login/,999.0,,v2.0,us-west
2025-11-19 15:26:25.092159,auth-service,/Login,400.0,1190.0,,eu-central
2025-11-19 15:26:25.092159,auth-service,/Login,400.0,1190.0,,eu-central
2025-12-08 23:26:25.092159,,/Login,404.0,983.0,,us-east
2025-12-26 16:21:25.092159,order-service,,404.0,963.0,v2.0,us-east
2025-12-25 15:13:25.092159,auth-service,/profile,999.0,,v2.0,us-west
2026-01-03 13:58:25.092159,order-service,/profile,,1061.0,v1.1,eu-central
2025-12-20 12:51:25.092159,,,500.0,,v1.0,ap-south
2025-12-01 10:02:25.092159,,,,1319.0,v1.0,ap-south
2025-12-02 20:57:25.092159,,/login/,999.0,-1.0,v2.0,ap-south
2025-11-14 13:44:25.092159,auth-service,/login,999.0,-1.0,v2.0,us-east
2025-12-23 15:49:25.092159,auth-service,/Login,404.0,-1.0,,eu-central
2026-01-07 02:05:25.092159,,/login/,400.0,,,
2025-12-12 06:28:25.092159,,,503.0,1145.0,v2.0,ap-south
2025-11-30 09:45:25.092159,order-service,/login/,500.0,-1.0,v2.0,eu-central
2025-11-30 09:45:25.092159,order-service,/login/,500.0,-1.0,v2.0,eu-central
2026-01-05 16:37:25.092159,auth-service,,400.0,761.0,,ap-south
2025-12-10 00:01:25.092159,order-service,/Login,404.0,1302.0,,us-east
2025-12-20 04:47:25.092159,user-service,,201.0,383.0,v2.0,us-west
2025-12-02 00:03:25.092159,auth-service,/Login,500.0,-1.0,v1.1,
2025-11-18 13:24:25.092159,user-service,/login,404.0,274.0,,us-east
2025-11-30 01:05:25.092159,order-service,/profile,500.0,,,
2025-12-27 07:01:25.092159,order-service,/profile,401.0,,,ap-south
2025-12-01 21:27:25.092159,user-service,/profile,401.0,-1.0,v1.0,
2025-11-28 07:29:25.092159,,,,1155.0,v2.0,
2025-12-02 17:41:25.092159,,/login,400.0,1122.0,v1.1,ap-south
2025-11-24 11:35:25.092159,user-service,/Login,503.0,-1.0,v1.1,us-east
2025-12-26 22:20:25.092159,user-service,/profile,500.0,1686.0,v1.1,eu-central
2025-11-17 20:11:25.092159,,,,-1.0,v2.0,us-east
2025-11-24 14:08:25.092159,order-service,,503.0,-1.0,v1.1,us-east
2025-12-09 10:17:25.092159,,,200.0,1421.0,v1.1,eu-central
2026-01-09 04:07:25.092159,order-service,/login/,500.0,,,
2025-12-03 17:02:25.092159,order-service,,404.0,-1.0,,eu-central
2025-12-14 20:57:25.092159,,/login,400.0,,v2.0,
2025-11-23 16:55:25.092159,order-service,/login,401.0,,v1.1,us-west
2025-11-26 02:55:25.092159,auth-service,/login,201.0,-1.0,v2.0,us-east
2025-12-21 01:29:25.092159,,/Login,503.0,,v2.0,eu-central
2025-12-28 21:35:25.092159,,,201.0,1311.0,v1.0,eu-central
2026-01-08 19:01:25.092159,order-service,,,1037.0,v1.1,us-east
2026-01-03 16:52:25.092159,auth-service,/login,999.0,1475.0,v2.0,ap-south
2025-12-15 12:50:25.092159,order-service,,201.0,,v2.0,ap-south
2025-12-17 23:38:25.092159,user-service,/Login,400.0,,v1.0,eu-central
2025-12-03 18:59:25.092159,user-service,/Login,401.0,,v1.1,us-west
2025-11-12 17:31:25.092159,user-service,/profile,500.0,1378.0,,us-east
2025-12-29 09:48:25.092159,order-service,,999.0,1059.0,,
2025-12-29 21:35:25.092159,,/profile,401.0,1115.0,v1.1,
2025-12-29 21:35:25.092159,,/profile,401.0,1115.0,v1.1,
2025-12-07 05:29:25.092159,order-service,/login,404.0,567.0,v1.0,us-east
2025-12-10 03:16:25.092159,order-service,,404.0,-1.0,v1.0,ap-south
2025-11-22 15:16:25.092159,auth-service,,503.0,333.0,v1.0,eu-central
2025-12-13 05:44:25.092159,auth-service,/profile,401.0,-1.0,v1.1,eu-central
2025-11-15 19:30:25.092159,auth-service,/login,,1296.0,,us-east
2025-12-20 19:58:25.092159,auth-service,/login/,503.0,,v1.0,us-east
2025-11-16 06:13:25.092159,,/login/,,1170.0,v1.1,
2026-01-05 02:10:25.092159,,/profile,503.0,,v1.0,ap-south
2025-11-21 16:32:25.092159,user-service,,999.0,,v1.0,
2025-12-18 20:09:25.092159,auth-service,/profile,400.0,,v1.1,
2026-01-06 12:14:25.092159,user-service,/login,503.0,342.0,v2.0,us-west
2025-12-28 03:57:25.092159,auth-service,,999.0,,v1.1,
2025-12-04 15:02:25.092159,,/login/,503.0,332.0,v2.0,
2025-12-26 05:51:25.092159,,,404.0,288.0,v2.0,
2025-12-16 15:36:25.092159,user-service,,503.0,893.0,v1.1,eu-central
2025-12-25 06:26:25.092159,order-service,,999.0,335.0,v1.0,ap-south
2025-12-25 06:26:25.092159,order-service,,999.0,335.0,v1.0,ap-south
2025-12-24 09:18:25.092159,auth-service,/login/,401.0,-1.0,v2.0,ap-south
2026-01-01 16:47:25.092159,auth-service,/profile,999.0,-1.0,v2.0,
2025-12-17 07:44:25.092159,user-service,/profile,500.0,928.0,,us-east
2025-12-23 06:04:25.092159,auth-service,/profile,999.0,246.0,v1.1,ap-south
2025-12-23 06:04:25.092159,auth-service,/profile,999.0,246.0,v1.1,ap-south
2025-12-10 11:58:25.092159,auth-service,,999.0,1245.0,v2.0,ap-south
2025-11-12 22:24:25.092159,user-service,,200.0,1209.0,v1.0,us-west
2025-12-04 08:10:25.092159,order-service,,,263.0,,eu-central
2025-11-22 21:36:25.092159,order-service,/Login,500.0,315.0,,
2025-11-22 21:36:25.092159,order-service,/Login,500.0,315.0,,
2025-12-25 18:09:25.092159,user-service,/login,503.0,-1.0,v1.0,eu-central
2025-12-09 05:44:25.092159,auth-service,,401.0,,,eu-central
2025-12-07 09:15:25.092159,auth-service,/login/,401.0,350.0,,us-east
2026-01-05 20:25:25.092159,user-service,,400.0,,,
2025-12-30 04:38:25.092159,user-service,/profile,400.0,,,us-west
2025-11-13 09:26:25.092159,auth-service,/login,,329.0,v1.0,ap-south
2025-12-22 21:00:25.092159,user-service,/profile,201.0,263.0,v2.0,ap-south
2026-01-01 18:12:25.092159,order-service,/login,,296.0,v1.1,us-west
2025-12-18 21:48:25.092159,,/profile,200.0,481.0,,
2025-12-29 02:37:25.092159,auth-service,,503.0,281.0,v2.0,us-east
2025-11-14 19:39:25.092159,user-service,,200.0,-1.0,v2.0,us-east
2025-11-12 03:04:25.092159,user-service,/Login,201.0,,,us-east
2025-12-04 18:26:25.092159,order-service,,200.0,247.0,v1.0,
2025-12-04 18:26:25.092159,order-service,,200.0,247.0,v1.0,
2026-01-05 05:04:25.092159,,/login,,,,eu-central
2025-12-15 07:48:25.092159,order-service,/Login,,219.0,v2.0,us-east
2025-11-17 17:22:25.092159,,/login/,200.0,-1.0,v1.1,us-east
2026-01-02 14:37:25.092159,,/profile,500.0,-1.0,v1.1,us-east
2025-12-09 23:32:25.092159,auth-service,,200.0,-1.0,v1.0,eu-central
2026-01-06 10:51:25.092159,order-service,/profile,404.0,-1.0,v2.0,us-east
2025-11-28 12:13:25.092159,,/profile,404.0,,,
2025-12-04 08:16:25.092159,,/profile,404.0,1765.0,v2.0,us-west
2025-11-16 20:07:25.092159,order-service,,,377.0,v1.1,us-west
2025-12-10 20:19:25.092159,order-service,,,-1.0,,us-west
2025-12-12 22:56:25.092159,,/login,,-1.0,v1.0,us-east
2025-12-08 01:02:25.092159,,/login/,,138.0,v1.1,eu-central
2026-01-06 18:01:25.092159,auth-service,,201.0,910.0,,us-west
2025-12-17 22:05:25.092159,user-service,/Login,200.0,1223.0,v1.1,ap-south
2026-01-04 21:29:25.092159,order-service,/Login,500.0,-1.0,v1.0,us-west
2025-12-15 20:46:25.092159,user-service,,201.0,-1.0,,
2025-12-12 08:48:25.092159,auth-service,/profile,500.0,1395.0,v1.1,ap-south
2026-01-03 16:58:25.092159,,/profile,400.0,970.0,v2.0,eu-central
2025-12-08 13:50:25.092159,auth-service,/profile,401.0,-1.0,,ap-south
2025-11-29 10:53:25.092159,order-service,/Login,200.0,,v2.0,us-west
2025-12-12 16:55:25.092159,order-service,,401.0,1345.0,v1.0,ap-south
2025-12-22 22:25:25.092159,auth-service,,401.0,154.0,v1.1,us-east
2025-12-16 04:24:25.092159,auth-service,,404.0,1051.0,v2.0,
2025-12-18 05:20:25.092159,order-service,,404.0,,v2.0,
2025-12-01 06:38:25.092159,auth-service,/profile,503.0,418.0,,us-east
2026-01-05 09:27:25.092159,,/profile,999.0,1117.0,v1.0,us-west
2026-01-05 09:27:25.092159,,/profile,999.0,1117.0,v1.0,us-west
2026-01-07 12:08:25.092159,,/login/,404.0,-1.0,v1.1,us-west
2025-11-24 20:09:25.092159,order-service,/login,401.0,-1.0,,ap-south
2026-01-08 12:40:25.092159,user-service,/Login,401.0,1680.0,v2.0,eu-central
2025-12-21 01:40:25.092159,order-service,/login/,200.0,876.0,v2.0,us-east
2025-12-07 11:28:25.092159,auth-service,/login/,404.0,-1.0,v1.1,
2025-12-18 11:01:25.092159,,/login/,,188.0,v2.0,
2025-11-25 17:54:25.092159,order-service,,999.0,-1.0,v1.1,us-east
2025-11-25 17:54:25.092159,order-service,,999.0,-1.0,v1.1,us-east
2025-12-16 15:26:25.092159,,/login/,,289.0,,
2025-11-18 17:08:25.092159,user-service,/login,200.0,390.0,,eu-central
2025-12-21 12:00:25.092159,auth-service,,,-1.0,,
2025-12-27 21:45:25.092159,order-service,/profile,400.0,,,us-east
2025-12-14 02:39:25.092159,,,503.0,1522.0,v2.0,us-east
2025-12-03 21:34:25.092159,order-service,/Login,401.0,,v2.0,eu-central
2025-12-16 10:31:25.092159,order-service,/profile,500.0,148.0,v2.0,eu-central
2025-12-27 12:23:25.092159,user-service,,,-1.0,v2.0,
2025-12-13 21:49:25.092159,order-service,/profile,401.0,112.0,v1.0,eu-central
2026-01-07 03:52:25.092159,auth-service,/profile,,1329.0,v1.0,us-west
2025-12-12 09:41:25.092159,order-service,/login/,503.0,-1.0,,us-west
2025-12-22 13:01:25.092159,order-service,/login/,201.0,370.0,v1.1,
2025-12-29 03:46:25.092159,auth-service,/login,503.0,843.0,v1.0,eu-central
2025-11-12 22:23:25.092159,user-service,/login/,503.0,241.0,,
2025-12-04 00:46:25.092159,auth-service,/login,200.0,425.0,v1.1,
2025-12-27 16:59:25.092159,order-service,,201.0,1507.0,v1.1,ap-south
2025-12-07 10:21:25.092159,order-service,/login/,200.0,345.0,v1.1,ap-south
2025-11-16 14:50:25.092159,order-service,/login/,401.0,,v1.0,
2025-11-16 14:50:25.092159,order-service,/login/,401.0,,v1.0,
2025-12-16 02:02:25.092159,order-service,/login/,503.0,,,eu-central
2025-11-13 17:17:25.092159,order-service,/profile,400.0,,v1.0,
2025-11-12 11:12:25.092159,,/login/,500.0,341.0,,us-west
2025-12-12 20:04:25.092159,order-service,,,1701.0,v2.0,eu-central
2025-11-28 22:42:25.092159,order-service,/login/,400.0,,v1.0,ap-south
2026-01-08 14:14:25.092159,user-service,/Login,400.0,344.0,v1.1,ap-south
2025-11-26 12:38:25.092159,,/login,503.0,,v1.0,eu-central
2025-12-17 10:52:25.092159,order-service,/login,,916.0,v1.0,
2026-01-09 01:22:25.092159,,,400.0,409.0,,eu-central
2025-12-05 05:09:25.092159,auth-service,/login/,401.0,,v1.0,us-east
2025-12-08 11:24:25.092159,order-service,/profile,503.0,139.0,v2.0,eu-central
2025-11-30 09:07:25.092159,,,401.0,436.0,,us-west
2026-01-03 01:25:25.092159,order-service,,201.0,,,us-west
2025-12-31 03:29:25.092159,user-service,,999.0,-1.0,v2.0,us-west
2025-11-27 15:52:25.092159,user-service,,201.0,297.0,v1.1,eu-central
2025-11-17 09:05:25.092159,user-service,/Login,400.0,,v2.0,eu-central
2025-11-22 22:21:25.092159,user-service,/login/,404.0,1095.0,v2.0,us-west
2026-01-07 22:48:25.092159,,/login,401.0,-1.0,v1.0,us-west
2025-12-01 15:15:25.092159,auth-service,/Login,401.0,1309.0,v1.0,ap-south
2025-11-11 20:05:25.092159,,,999.0,1355.0,v1.0,ap-south
2025-12-11 07:42:25.092159,user-service,/profile,201.0,304.0,v1.0,eu-central
2026-01-05 00:28:25.092159,auth-service,/profile,400.0,253.0,v1.0,eu-central
2025-11-18 17:42:25.092159,,,201.0,-1.0,,us-west
2025-11-20 04:29:25.092159,order-service,/Login,401.0,-1.0,,
2025-12-08 11:43:25.092159,,/Login,503.0,-1.0,v1.0,ap-south
2025-12-25 03:29:25.092159,auth-service,/Login,503.0,203.0,v1.0,us-east
2025-11-27 17:46:25.092159,auth-service,,500.0,-1.0,v2.0,ap-south
2025-12-04 13:09:25.092159,order-service,/login/,401.0,-1.0,v1.0,ap-south
2025-12-26 02:54:25.092159,auth-service,/profile,404.0,252.0,v1.0,us-east
2025-12-13 11:06:25.092159,user-service,/login,200.0,,v1.0,eu-central
2025-11-20 21:04:25.092159,auth-service,,,368.0,v1.1,us-west
2025-12-01 00:31:25.092159,user-service,/login/,,-1.0,,us-east
2026-01-06 22:48:25.092159,,/profile,503.0,,v1.1,eu-central
2025-11-12 10:22:25.092159,user-service,,999.0,-1.0,v1.1,eu-central
2025-12-01 15:25:25.092159,,/login,500.0,-1.0,v1.0,ap-south
2025-12-19 21:37:25.092159,order-service,/Login,404.0,1033.0,v1.1,us-west
